snapshot_date,team,conference,sp_overall,sp_offense,sp_defense,sp_st,elo,fpi
2026-09-05,UCF,Big 12,1.7,24.2,22.3,-0.1,,
2026-09-05,Navy,American Athletic,1.2,27.8,26.8,0.2,,
2026-09-05,San Diego State,Pac-12,0.7,24.1,24.0,0.6,,
2026-09-05,Colorado,Big 12,0.7,26.1,25.0,-0.5,,
2026-09-05,Memphis,American Athletic,0.3,29.0,29.2,0.5,,
2026-09-05,New Mexico,Mountain West,0.0,25.6,26.1,0.6,,
2026-09-05,Iowa State,Big 12,-0.4,22.4,23.2,0.5,,
2026-09-05,James Madison,Sun Belt,-0.9,26.7,27.2,-0.4,,
2026-09-05,UTSA,American Athletic,-1.1,29.9,31.1,0.1,,
2026-09-05,West Virginia,Big 12,-1.3,25.3,26.6,0.1,,
2026-09-05,Fresno State,Pac-12,-1.4,21.0,22.4,0.0,,
2026-09-05,South Florida,American Athletic,-1.7,28.1,29.6,-0.3,,
2026-09-05,North Dakota State,Mountain West,-1.8,24.1,25.9,0.0,,
2026-09-05,Syracuse,ACC,-1.9,23.3,25.6,0.4,,
2026-09-05,Texas State,Pac-12,-2.1,33.2,35.4,0.1,,
2026-09-05,Purdue,Big Ten,-2.2,24.2,27.0,0.6,,
2026-09-05,Stanford,ACC,-2.3,22.5,24.2,-0.6,,
2026-09-05,East Carolina,American Athletic,-2.3,24.1,26.3,-0.2,,
2026-09-05,Army,American Athletic,-2.4,24.8,27.2,0.1,,
2026-09-05,Boston College,ACC,-2.5,24.7,27.7,0.5,,
2026-09-05,Hawai'i,Mountain West,-2.6,25.9,29.1,0.6,,
2026-09-05,Air Force,Mountain West,-3.2,24.8,28.1,0.1,,
2026-09-05,Miami (OH),Mid-American,-4.0,19.2,23.8,0.5,,
2026-09-05,Washington State,Pac-12,-4.3,20.4,24.6,-0.1,,
2026-09-05,Tulane,American Athletic,-4.3,22.8,27.7,0.6,,
2026-09-05,Liberty,Conference USA,-5.3,26.0,31.1,-0.2,,
2026-09-05,Oregon State,Pac-12,-5.6,21.2,26.1,-0.7,,
2026-09-05,Western Michigan,Mid-American,-6.0,19.6,25.2,-0.4,,
2026-09-05,Florida Atlantic,American Athletic,-6.1,27.7,34.3,0.5,,
2026-09-05,Tulsa,American Athletic,-6.1,24.2,30.9,0.5,,
2026-09-05,Old Dominion,Sun Belt,-6.9,19.6,25.8,-0.7,,
2026-09-05,Western Kentucky,Conference USA,-7.3,24.2,32.0,0.5,,
2026-09-05,Jacksonville State,Conference USA,-7.8,24.8,32.0,-0.5,,
2026-09-05,Utah State,Pac-12,-7.9,23.4,30.8,-0.5,,
2026-09-05,Troy,Sun Belt,-8.0,22.5,30.7,0.2,,
2026-09-05,Marshall,Sun Belt,-8.2,27.6,36.0,0.3,,
2026-09-05,Louisiana Tech,Sun Belt,-9.1,21.9,31.0,0.0,,
2026-09-05,Temple,American Athletic,-9.1,25.0,34.4,0.3,,
2026-09-05,Toledo,Mid-American,-9.1,17.9,26.6,-0.4,,
2026-09-05,Louisiana,Sun Belt,-10.6,24.4,34.6,-0.5,,
2026-09-05,Georgia Southern,Sun Belt,-10.8,22.7,33.5,0.0,,
2026-09-05,Wyoming,Mountain West,-10.8,15.5,25.6,-0.6,,
2026-09-05,North Texas,American Athletic,-11.6,23.7,35.0,-0.2,,
2026-09-05,Arkansas State,Sun Belt,-11.6,22.1,33.8,0.1,,
2026-09-05,Colorado State,Pac-12,-11.6,16.8,28.3,-0.1,,
2026-09-05,Nevada,Mountain West,-11.7,17.6,29.7,0.4,,
2026-09-05,Ohio,Mid-American,-11.8,14.1,25.3,-0.6,,
2026-09-05,UConn,FBS Independents,-11.9,19.9,32.4,0.6,,
2026-09-05,App State,Sun Belt,-12.7,20.8,33.9,0.3,,
2026-09-05,Buffalo,Mid-American,-12.7,15.3,28.5,0.6,,
2026-09-05,Kennesaw State,Conference USA,-12.9,19.5,31.8,-0.5,,
2026-09-05,Delaware,Conference USA,-12.9,22.8,35.4,-0.3,,
2026-09-05,Florida International,Conference USA,-14.5,21.1,35.3,-0.3,,
2026-09-05,South Alabama,Sun Belt,-14.6,22.0,35.9,-0.7,,
2026-09-05,Coastal Carolina,Sun Belt,-14.7,20.6,34.8,-0.5,,
2026-09-05,Bowling Green,Mid-American,-15.0,13.9,29.2,0.3,,
2026-09-05,Central Michigan,Mid-American,-15.1,15.5,30.4,-0.2,,
2026-09-05,Rice,American Athletic,-15.3,16.7,32.5,0.5,,
2026-09-05,San José State,Mountain West,-15.7,18.3,33.5,-0.5,,
2026-09-05,Eastern Michigan,Mid-American,-16.1,17.2,33.4,0.0,,
2026-09-05,Northern Illinois,Mountain West,-17.2,15.2,32.1,-0.2,,
2026-09-05,UAB,American Athletic,-17.5,20.6,37.6,-0.5,,
2026-09-05,New Mexico State,Conference USA,-18.5,15.9,34.4,-0.1,,
2026-09-05,Missouri State,Conference USA,-19.1,16.4,35.1,-0.5,,
2026-09-05,UTEP,Mountain West,-19.3,15.2,34.1,-0.5,,
2026-09-05,Southern Miss,Sun Belt,-20.7,17.8,38.0,-0.4,,
2026-09-05,Kent State,Mid-American,-22.4,14.7,36.6,-0.5,,
2026-09-05,Akron,Mid-American,-22.9,11.3,33.6,-0.6,,
2026-09-05,Sacramento State,Mid-American,-23.4,14.7,38.2,0.0,,
2026-09-05,Charlotte,American Athletic,-24.1,14.5,38.1,-0.5,,
2026-09-05,Ball State,Mid-American,-25.1,12.2,36.7,-0.7,,
2026-09-05,Sam Houston,Conference USA,-26.0,14.2,39.8,-0.4,,
2026-09-05,Middle Tennessee,Conference USA,-26.5,13.8,40.5,0.2,,
2026-09-05,UL Monroe,Sun Belt,-28.9,11.9,40.1,-0.7,,
2026-09-05,Georgia State,Sun Belt,-29.3,14.8,43.4,-0.7,,
2026-09-05,Massachusetts,Mid-American,-32.9,8.8,41.2,-0.5,,
2026-09-08,Ohio State,Big Ten,30.0,40.0,10.1,0.1,,
2026-09-08,Georgia,SEC,28.7,39.9,11.9,0.6,,
2026-09-08,Notre Dame,FBS Independents,26.8,40.6,14.0,0.3,,
2026-09-08,Texas,SEC,25.4,39.2,14.2,0.4,,
2026-09-08,Miami,ACC,24.7,36.9,12.5,0.3,,
2026-09-08,Indiana,Big Ten,24.1,37.8,14.2,0.5,,
2026-09-08,Oregon,Big Ten,23.9,38.9,15.2,0.3,,
2026-09-08,Texas A&M,SEC,23.9,38.8,14.6,-0.3,,
2026-09-08,LSU,SEC,23.3,34.4,11.4,0.2,,
2026-09-08,Oklahoma,SEC,21.7,34.0,12.6,0.4,,
2026-09-08,Alabama,SEC,20.0,33.0,12.6,-0.4,,
2026-09-08,Tennessee,SEC,19.9,40.3,20.8,0.4,,
2026-09-08,Penn State,Big Ten,19.8,35.3,16.2,0.6,,
2026-09-08,Texas Tech,Big 12,18.9,34.9,16.2,0.2,,
2026-09-08,Florida,SEC,18.6,33.5,15.5,0.5,,
2026-09-08,Iowa,Big Ten,18.0,32.1,14.7,0.6,,
2026-09-08,USC,Big Ten,17.7,37.9,19.9,-0.3,,
2026-09-08,BYU,Big 12,16.8,33.9,17.4,0.3,,
2026-09-08,South Carolina,SEC,16.7,32.6,16.4,0.5,,
2026-09-08,Ole Miss,SEC,13.3,35.1,22.5,0.7,,
2026-09-08,Utah,Big 12,13.0,33.7,20.7,0.0,,
2026-09-08,Missouri,SEC,12.9,31.2,17.9,-0.5,,
2026-09-08,Kansas State,Big 12,12.7,34.3,21.8,0.3,,
2026-09-08,Arizona,Big 12,12.6,32.7,19.6,-0.5,,
2026-09-08,Virginia Tech,ACC,12.4,32.6,20.0,-0.2,,
2026-09-08,Michigan,Big Ten,12.2,29.7,17.0,-0.5,,
2026-09-08,Vanderbilt,SEC,12.1,34.0,22.5,0.6,,
2026-09-08,Nebraska,Big Ten,12.1,32.4,20.4,0.1,,
2026-09-08,Washington,Big Ten,12.0,30.5,18.1,-0.3,,
2026-09-08,Virginia,ACC,11.5,28.4,17.1,0.2,,
2026-09-08,SMU,ACC,11.1,32.2,20.8,-0.4,,
2026-09-08,Pittsburgh,ACC,10.1,33.0,23.0,0.1,,
2026-09-08,Louisville,ACC,10.0,31.7,21.9,0.2,,
2026-09-08,Minnesota,Big Ten,9.6,27.9,17.8,-0.5,,
2026-09-08,Mississippi State,SEC,9.4,33.5,24.7,0.5,,
2026-09-08,UCLA,Big Ten,9.2,31.9,22.7,0.0,,
2026-09-08,Maryland,Big Ten,9.1,28.9,20.1,0.3,,
2026-09-08,Arizona State,Big 12,8.7,29.7,20.5,-0.6,,
2026-09-08,Kentucky,SEC,8.5,28.6,20.0,0.0,,
2026-09-08,Northwestern,Big Ten,7.8,27.2,19.8,0.5,,
2026-09-08,Kansas,Big 12,7.5,30.9,24.0,0.6,,
2026-09-08,Illinois,Big Ten,7.5,31.3,24.2,0.4,,
2026-09-08,Auburn,SEC,7.0,25.3,18.6,0.3,,
2026-09-08,Florida State,ACC,6.9,29.1,21.9,-0.2,,
2026-09-08,Duke,ACC,6.6,31.3,25.1,0.4,,
2026-09-08,Houston,Big 12,6.5,30.7,23.9,-0.4,,
2026-09-08,Cincinnati,Big 12,5.9,30.0,24.3,0.3,,
2026-09-08,UCF,Big 12,5.9,26.5,20.5,-0.1,,
2026-09-08,North Carolina,ACC,5.8,24.5,19.1,0.4,,
2026-09-08,Boise State,Pac-12,5.2,29.5,24.1,-0.3,,
2026-09-08,Clemson,ACC,5.2,26.4,21.5,0.3,,
2026-09-08,Baylor,Big 12,4.9,31.1,26.9,0.6,,
2026-09-08,New Mexico,Mountain West,4.4,27.4,23.6,0.6,,
2026-09-08,TCU,Big 12,3.9,27.5,23.4,-0.2,,
2026-09-08,Navy,American Athletic,3.6,29.4,26.0,0.2,,
2026-09-08,Arkansas,SEC,3.3,32.6,29.5,0.3,,
2026-09-08,Iowa State,Big 12,3.1,24.2,21.6,0.5,,
2026-09-08,San Diego State,Pac-12,3.1,25.8,23.3,0.6,,
2026-09-08,UTSA,American Athletic,2.9,31.9,29.2,0.1,,
2026-09-08,Syracuse,ACC,2.7,25.7,23.4,0.4,,
2026-09-08,North Dakota State,Mountain West,2.6,25.9,23.2,0.0,,
2026-09-08,UNLV,Mountain West,2.3,29.8,27.6,0.1,,
2026-09-08,Army,American Athletic,2.2,27.2,25.1,0.1,,
2026-09-08,Colorado,Big 12,2.1,25.7,23.1,-0.5,,
2026-09-08,Memphis,American Athletic,2.1,30.4,28.8,0.5,,
2026-09-08,Georgia Tech,ACC,1.7,25.3,24.1,0.6,,
2026-09-08,Wake Forest,ACC,1.6,23.8,22.2,0.0,,
2026-09-08,Purdue,Big Ten,1.2,26.2,25.6,0.6,,
2026-09-08,Oklahoma State,Big 12,1.1,26.1,25.4,0.5,,
2026-09-08,Air Force,Mountain West,1.1,26.6,25.6,0.1,,
2026-09-08,Michigan State,Big Ten,1.0,26.9,25.5,-0.4,,
2026-09-08,James Madison,Sun Belt,-0.3,26.0,25.9,-0.4,,
2026-09-08,NC State,ACC,-0.7,27.4,27.8,-0.4,,
2026-09-08,Wisconsin,Big Ten,-1.5,19.3,20.6,-0.3,,
2026-09-08,Tulsa,American Athletic,-2.3,25.2,28.0,0.5,,
2026-09-08,South Florida,American Athletic,-3.1,26.0,28.9,-0.3,,
2026-09-08,California,ACC,-3.4,26.6,29.7,-0.3,,
2026-09-08,Rutgers,Big Ten,-3.6,27.8,31.4,0.1,,
2026-09-08,Washington State,Pac-12,-3.7,20.5,24.0,-0.1,,
2026-09-08,Louisiana Tech,Sun Belt,-3.8,24.7,28.5,0.0,,
2026-09-08,Western Michigan,Mid-American,-4.2,19.4,23.2,-0.4,,
2026-09-08,West Virginia,Big 12,-4.4,24.1,28.6,0.1,,
2026-09-08,Stanford,ACC,-4.7,22.0,26.1,-0.5,,
2026-09-08,Temple,American Athletic,-4.9,26.9,32.2,0.3,,
2026-09-08,Louisiana,Sun Belt,-5.7,26.9,32.2,-0.5,,
2026-09-08,Georgia Southern,Sun Belt,-5.8,24.8,30.6,0.0,,
2026-09-08,Nevada,Mountain West,-6.1,21.4,27.9,0.4,,
2026-09-08,Old Dominion,Sun Belt,-6.2,20.1,25.6,-0.7,,
2026-09-08,UConn,FBS Independents,-6.3,22.7,29.6,0.6,,
2026-09-08,Oregon State,Pac-12,-6.8,21.1,27.3,-0.7,,
2026-09-08,Jacksonville State,Conference USA,-7.0,24.9,31.3,-0.5,,
2026-09-08,Hawai'i,Mountain West,-7.0,23.3,30.9,0.6,,
2026-09-08,App State,Sun Belt,-7.2,23.6,31.1,0.3,,
2026-09-08,Liberty,Conference USA,-7.2,24.0,31.0,-0.2,,
2026-09-08,Tulane,American Athletic,-7.4,19.5,27.5,0.6,,
2026-09-08,Kennesaw State,Conference USA,-7.4,22.3,29.2,-0.5,,
2026-09-08,Boston College,ACC,-7.4,22.0,29.9,0.5,,
2026-09-08,Colorado State,Pac-12,-7.5,19.2,26.6,-0.1,,
2026-09-08,Delaware,Conference USA,-7.6,25.1,32.4,-0.3,,
2026-09-08,Fresno State,Pac-12,-7.6,18.1,25.7,0.0,,
2026-09-08,Texas State,Pac-12,-7.8,30.3,38.2,0.1,,
2026-09-08,East Carolina,American Athletic,-8.1,22.0,29.9,-0.2,,
2026-09-08,Toledo,Mid-American,-9.4,17.9,26.9,-0.4,,
2026-09-08,Miami (OH),Mid-American,-10.0,17.8,28.4,0.5,,
2026-09-08,Rice,American Athletic,-10.4,18.8,29.7,0.5,,
2026-09-08,Troy,Sun Belt,-11.4,20.6,32.2,0.2,,
2026-09-08,South Alabama,Sun Belt,-11.4,23.5,34.2,-0.7,,
2026-09-08,Utah State,Pac-12,-11.5,20.9,32.0,-0.5,,
2026-09-08,Buffalo,Mid-American,-11.6,15.5,27.7,0.6,,
2026-09-08,Coastal Carolina,Sun Belt,-12.1,22.1,33.7,-0.5,,
2026-09-08,Florida Atlantic,American Athletic,-12.2,25.7,38.4,0.5,,
2026-09-08,Bowling Green,Mid-American,-12.8,15.0,28.1,0.3,,
2026-09-08,San José State,Mountain West,-12.8,19.9,32.2,-0.5,,
2026-09-08,Western Kentucky,Conference USA,-13.1,22.0,35.6,0.5,,
2026-09-08,North Texas,American Athletic,-13.2,23.5,36.5,-0.2,,
2026-09-08,Florida International,Conference USA,-13.5,20.2,33.4,-0.3,,
2026-09-08,Marshall,Sun Belt,-14.4,23.8,38.4,0.3,,
2026-09-08,Southern Miss,Sun Belt,-14.9,20.6,35.1,-0.4,,
2026-09-08,New Mexico State,Conference USA,-15.0,17.9,32.9,-0.1,,
2026-09-08,Arkansas State,Sun Belt,-15.1,21.3,36.5,0.1,,
2026-09-08,Wyoming,Mountain West,-15.2,13.7,28.3,-0.6,,
2026-09-08,Eastern Michigan,Mid-American,-15.6,17.2,32.8,0.0,,
2026-09-08,UAB,American Athletic,-16.0,21.8,37.4,-0.5,,
2026-09-08,Ohio,Mid-American,-16.4,13.2,29.0,-0.6,,
2026-09-08,Sacramento State,Mid-American,-19.1,16.6,35.7,0.0,,
2026-09-08,Central Michigan,Mid-American,-20.0,13.1,32.9,-0.2,,
2026-09-08,Middle Tennessee,Conference USA,-20.8,17.0,38.0,0.2,,
2026-09-08,Akron,Mid-American,-21.4,12.8,33.6,-0.6,,
2026-09-08,Sam Houston,Conference USA,-21.5,16.3,37.3,-0.4,,
2026-09-08,Northern Illinois,Mountain West,-22.3,12.3,34.4,-0.2,,
2026-09-08,Georgia State,Sun Belt,-22.7,18.3,40.3,-0.7,,
2026-09-08,Missouri State,Conference USA,-24.3,13.6,37.4,-0.5,,
2026-09-08,UTEP,Mountain West,-24.3,12.9,36.8,-0.5,,
2026-09-08,Ball State,Mid-American,-25.0,12.6,36.9,-0.7,,
2026-09-08,Massachusetts,Mid-American,-25.8,12.6,37.9,-0.5,,
2026-09-08,Charlotte,American Athletic,-26.0,14.5,40.0,-0.5,,
2026-09-08,Kent State,Mid-American,-27.5,12.3,39.4,-0.5,,
2026-09-08,UL Monroe,Sun Belt,-33.2,10.5,42.9,-0.7,,
2026-09-09,Ohio State,Big Ten,30.0,40.0,10.1,0.1,,
2026-09-09,Georgia,SEC,28.7,39.9,11.9,0.6,,
2026-09-09,Notre Dame,FBS Independents,26.8,40.6,14.0,0.3,,
2026-09-09,Texas,SEC,25.4,39.2,14.2,0.4,,
2026-09-09,Miami,ACC,24.7,36.9,12.5,0.3,,
2026-09-09,Indiana,Big Ten,24.1,37.8,14.2,0.5,,
2026-09-09,Oregon,Big Ten,23.9,38.9,15.2,0.3,,
2026-09-09,Texas A&M,SEC,23.9,38.8,14.6,-0.3,,
2026-09-09,LSU,SEC,23.3,34.4,11.4,0.2,,
2026-09-09,Oklahoma,SEC,21.7,34.0,12.6,0.4,,
2026-09-09,Alabama,SEC,20.0,33.0,12.6,-0.4,,
2026-09-09,Tennessee,SEC,19.9,40.3,20.8,0.4,,
2026-09-09,Penn State,Big Ten,19.8,35.3,16.2,0.6,,
2026-09-09,Texas Tech,Big 12,18.9,34.9,16.2,0.2,,
2026-09-09,Florida,SEC,18.6,33.5,15.5,0.5,,
2026-09-09,Iowa,Big Ten,18.0,32.1,14.7,0.6,,
2026-09-09,USC,Big Ten,17.7,37.9,19.9,-0.3,,
2026-09-09,BYU,Big 12,16.8,33.9,17.4,0.3,,
2026-09-09,South Carolina,SEC,16.7,32.6,16.4,0.5,,
2026-09-09,Ole Miss,SEC,13.3,35.1,22.5,0.7,,
2026-09-09,Utah,Big 12,13.0,33.7,20.7,0.0,,
2026-09-09,Missouri,SEC,12.9,31.2,17.9,-0.5,,
2026-09-09,Kansas State,Big 12,12.7,34.3,21.8,0.3,,
2026-09-09,Arizona,Big 12,12.6,32.7,19.6,-0.5,,
2026-09-09,Virginia Tech,ACC,12.4,32.6,20.0,-0.2,,
2026-09-09,Michigan,Big Ten,12.2,29.7,17.0,-0.5,,
2026-09-09,Vanderbilt,SEC,12.1,34.0,22.5,0.6,,
2026-09-09,Nebraska,Big Ten,12.1,32.4,20.4,0.1,,
2026-09-09,Washington,Big Ten,12.0,30.5,18.1,-0.3,,
2026-09-09,Virginia,ACC,11.5,28.4,17.1,0.2,,
2026-09-09,SMU,ACC,11.1,32.2,20.8,-0.4,,
2026-09-09,Pittsburgh,ACC,10.1,33.0,23.0,0.1,,
2026-09-09,Louisville,ACC,10.0,31.7,21.9,0.2,,
2026-09-09,Minnesota,Big Ten,9.6,27.9,17.8,-0.5,,
2026-09-09,Mississippi State,SEC,9.4,33.5,24.7,0.5,,
2026-09-09,UCLA,Big Ten,9.2,31.9,22.7,0.0,,
2026-09-09,Maryland,Big Ten,9.1,28.9,20.1,0.3,,
2026-09-09,Arizona State,Big 12,8.7,29.7,20.5,-0.6,,
2026-09-09,Kentucky,SEC,8.5,28.6,20.0,0.0,,
2026-09-09,Northwestern,Big Ten,7.8,27.2,19.8,0.5,,
2026-09-09,Kansas,Big 12,7.5,30.9,24.0,0.6,,
2026-09-09,Illinois,Big Ten,7.5,31.3,24.2,0.4,,
2026-09-09,Auburn,SEC,7.0,25.3,18.6,0.3,,
2026-09-09,Florida State,ACC,6.9,29.1,21.9,-0.2,,
2026-09-09,Duke,ACC,6.6,31.3,25.1,0.4,,
2026-09-09,Houston,Big 12,6.5,30.7,23.9,-0.4,,
2026-09-09,Cincinnati,Big 12,5.9,30.0,24.3,0.3,,
2026-09-09,UCF,Big 12,5.9,26.5,20.5,-0.1,,
2026-09-09,North Carolina,ACC,5.8,24.5,19.1,0.4,,
2026-09-09,Boise State,Pac-12,5.2,29.5,24.1,-0.3,,
2026-09-09,Clemson,ACC,5.2,26.4,21.5,0.3,,
2026-09-09,Baylor,Big 12,4.9,31.1,26.9,0.6,,
2026-09-09,New Mexico,Mountain West,4.4,27.4,23.6,0.6,,
2026-09-09,TCU,Big 12,3.9,27.5,23.4,-0.2,,
2026-09-09,Navy,American Athletic,3.6,29.4,26.0,0.2,,
2026-09-09,Arkansas,SEC,3.3,32.6,29.5,0.3,,
2026-09-09,Iowa State,Big 12,3.1,24.2,21.6,0.5,,
2026-09-09,San Diego State,Pac-12,3.1,25.8,23.3,0.6,,
2026-09-09,UTSA,American Athletic,2.9,31.9,29.2,0.1,,
2026-09-09,Syracuse,ACC,2.7,25.7,23.4,0.4,,
2026-09-09,North Dakota State,Mountain West,2.6,25.9,23.2,0.0,,
2026-09-09,UNLV,Mountain West,2.3,29.8,27.6,0.1,,
2026-09-09,Army,American Athletic,2.2,27.2,25.1,0.1,,
2026-09-09,Colorado,Big 12,2.1,25.7,23.1,-0.5,,
2026-09-09,Memphis,American Athletic,2.1,30.4,28.8,0.5,,
2026-09-09,Georgia Tech,ACC,1.7,25.3,24.1,0.6,,
2026-09-09,Wake Forest,ACC,1.6,23.8,22.2,0.0,,
2026-09-09,Purdue,Big Ten,1.2,26.2,25.6,0.6,,
2026-09-09,Oklahoma State,Big 12,1.1,26.1,25.4,0.5,,
2026-09-09,Air Force,Mountain West,1.1,26.6,25.6,0.1,,
2026-09-09,Michigan State,Big Ten,1.0,26.9,25.5,-0.4,,
2026-09-09,James Madison,Sun Belt,-0.3,26.0,25.9,-0.4,,
2026-09-09,NC State,ACC,-0.7,27.4,27.8,-0.4,,
2026-09-09,Wisconsin,Big Ten,-1.5,19.3,20.6,-0.3,,
2026-09-09,Tulsa,American Athletic,-2.3,25.2,28.0,0.5,,
2026-09-09,South Florida,American Athletic,-3.1,26.0,28.9,-0.3,,
2026-09-09,California,ACC,-3.4,26.6,29.7,-0.3,,
2026-09-09,Rutgers,Big Ten,-3.6,27.8,31.4,0.1,,
2026-09-09,Washington State,Pac-12,-3.7,20.5,24.0,-0.1,,
2026-09-09,Louisiana Tech,Sun Belt,-3.8,24.7,28.5,0.0,,
2026-09-09,Western Michigan,Mid-American,-4.2,19.4,23.2,-0.4,,
2026-09-09,West Virginia,Big 12,-4.4,24.1,28.6,0.1,,
2026-09-09,Stanford,ACC,-4.7,22.0,26.1,-0.5,,
2026-09-09,Temple,American Athletic,-4.9,26.9,32.2,0.3,,
2026-09-09,Louisiana,Sun Belt,-5.7,26.9,32.2,-0.5,,
2026-09-09,Georgia Southern,Sun Belt,-5.8,24.8,30.6,0.0,,
2026-09-09,Nevada,Mountain West,-6.1,21.4,27.9,0.4,,
2026-09-09,Old Dominion,Sun Belt,-6.2,20.1,25.6,-0.7,,
2026-09-09,UConn,FBS Independents,-6.3,22.7,29.6,0.6,,
2026-09-09,Oregon State,Pac-12,-6.8,21.1,27.3,-0.7,,
2026-09-09,Jacksonville State,Conference USA,-7.0,24.9,31.3,-0.5,,
2026-09-09,Hawai'i,Mountain West,-7.0,23.3,30.9,0.6,,
2026-09-09,App State,Sun Belt,-7.2,23.6,31.1,0.3,,
2026-09-09,Liberty,Conference USA,-7.2,24.0,31.0,-0.2,,
2026-09-09,Tulane,American Athletic,-7.4,19.5,27.5,0.6,,
